
[2018-12-19 20:57:33]| ~SafeDNS|~195.46.39.39^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:57:48]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 20:58:13]| ~UncensoredDNS|~91.239.100.100^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 20:58:28]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 20:58:43]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 20:58:58]| ~Neustar|~156.154.71.1^ says you are| (OFFLINE -- failure 4, Offline for 0m)
[2018-12-19 20:59:13]| ~CleanBrowsing|~185.228.168.9^ says you are| (OFFLINE -- failure 5, Offline for 0m)
[2018-12-19 20:59:28]| ~CenturyLink Level 3|~209.244.0.3^ says you are| (OFFLINE -- failure 6, Offline for 1m)
[2018-12-19 20:59:43]| ~Verisign|~64.6.65.6^ says you are| (OFFLINE -- failure 7, Offline for 1m)
[2018-12-19 21:01:39]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:02:04]| ~UncensoredDNS|~91.239.100.100^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:02:50]| ~CleanBrowsing|~185.228.168.9^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:03:15]| ~Verisign|~64.6.64.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:03:30]| ~Google|~8.8.8.8^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 21:03:45]| ~Quad|~149.112.112.112^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 21:04:00]| ~DNS Watch|~84.200.70.40^ says you are| (OFFLINE -- failure 4, Offline for 0m)
[2018-12-19 21:04:15]| ~Comodo Secure DNS|~8.20.247.20^ says you are| (OFFLINE -- failure 5, Offline for 0m)
[2018-12-19 21:06:53]| ~Verisign|~64.6.64.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:07:28]| ~DNS Watch|~84.200.69.80^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:08:58]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:10:14]| ~CenturyLink Level 3|~209.244.0.4^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:11:19]| ~OpenDNS Home|~208.67.222.222^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:11:34]| ~Cloudflare|~1.0.0.1^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 21:11:49]| ~FreeDNS|~37.235.1.177^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 21:12:37]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:13:33]| ~Neustar|~156.154.71.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:14:08]| ~Verisign|~64.6.65.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:16:36]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:16:51]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 21:17:06]| ~Neustar|~156.154.70.1^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 21:19:34]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:19:59]| ~UncensoredDNS|~91.239.100.100^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:21:04]| ~Verisign|~64.6.65.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:21:19]| ~Google|~8.8.4.4^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 21:23:05]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:23:31]| ~UncensoredDNS|~91.239.100.100^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:23:56]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:24:51]| ~Google|~8.8.4.4^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:25:36]| ~OpenDNS Home|~208.67.220.220^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:25:51]| ~Cloudflare|~1.0.0.1^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 21:26:47]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:27:12]| ~UncensoredDNS|~91.239.100.100^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:28:18]| ~Verisign|~64.6.65.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:30:24]| ~Yandex DNS|~77.88.8.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:31:22]| ~CleanBrowsing|~185.228.169.9^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:31:37]| ~CenturyLink Level 3|~209.244.0.3^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 21:31:52]| ~Verisign|~64.6.64.6^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 21:33:49]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:34:24]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:35:50]| ~DNS Watch|~84.200.70.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:37:46]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:38:53]| ~Google|~8.8.4.4^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:39:28]| ~Comodo Secure DNS|~8.20.247.20^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:40:13]| ~Alternate DNS|~198.101.242.72^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:40:28]| ~Dyn|~216.146.36.36^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 21:42:24]| ~Google|~8.8.8.8^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:43:30]| ~FreeDNS|~45.33.97.5^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:44:16]| ~OpenNIC|~172.98.193.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:44:31]| ~Yandex DNS|~77.88.8.8^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 21:45:08]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:45:23]| ~Neustar|~156.154.71.1^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 21:46:38]| ~Comodo Secure DNS|~8.20.247.20^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:48:46]| ~Neustar|~156.154.71.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:51:15]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:52:02]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:52:17]| ~Neustar|~156.154.71.1^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 21:52:53]| ~Verisign|~64.6.65.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:54:18]| ~Alternate DNS|~198.101.242.72^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:54:33]| ~Dyn|~216.146.35.35^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 21:55:29]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:56:04]| ~CleanBrowsing|~185.228.168.9^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:57:11]| ~Comodo Secure DNS|~8.26.56.26^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:57:36]| ~Cloudflare|~1.1.1.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:57:51]| ~FreeDNS|~45.33.97.5^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 21:58:26]| ~SafeDNS|~195.46.39.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 21:58:41]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 21:59:06]| ~UncensoredDNS|~91.239.100.100^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:00:02]| ~CenturyLink Level 3|~209.244.0.3^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:01:59]| ~SafeDNS|~195.46.39.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:02:14]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 22:03:00]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:05:06]| ~Alternate DNS|~198.101.242.72^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:05:21]| ~Dyn|~216.146.36.36^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 22:05:56]| ~Yandex DNS|~77.88.8.8^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:07:55]| ~Comodo Secure DNS|~8.20.247.20^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:08:20]| ~Cloudflare|~1.0.0.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:09:46]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:10:11]| ~Neustar|~156.154.71.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:10:26]| ~CleanBrowsing|~185.228.168.9^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 22:10:41]| ~CenturyLink Level 3|~209.244.0.4^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 22:11:26]| ~DNS Watch|~84.200.70.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:12:23]| ~Alternate DNS|~23.253.163.53^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:12:48]| ~SafeDNS|~195.46.39.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:14:07]| ~CleanBrowsing|~185.228.168.9^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:14:22]| ~CenturyLink Level 3|~209.244.0.3^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 22:15:29]| ~OpenDNS Home|~208.67.222.222^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:16:06]| ~Alternate DNS|~23.253.163.53^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:16:42]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:17:49]| ~CleanBrowsing|~185.228.168.9^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:18:44]| ~DNS Watch|~84.200.69.80^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:18:59]| ~Comodo Secure DNS|~8.26.56.26^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 22:19:55]| ~Dyn|~216.146.35.35^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:20:30]| ~Yandex DNS|~77.88.8.8^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:20:45]| ~UncensoredDNS|~91.239.100.100^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 22:21:00]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 22:26:51]| ~SafeDNS|~195.46.39.39^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:27:48]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:28:03]| ~Neustar|~156.154.70.1^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 22:28:18]| ~CleanBrowsing|~185.228.169.9^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 22:28:33]| ~CenturyLink Level 3|~209.244.0.3^ says you are| (OFFLINE -- failure 4, Offline for 0m)
[2018-12-19 22:30:09]| ~Alternate DNS|~23.253.163.53^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:30:34]| ~SafeDNS|~195.46.39.40^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:31:40]| ~Neustar|~156.154.70.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:32:06]| ~CenturyLink Level 3|~209.244.0.3^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:33:22]| ~Cloudflare|~1.0.0.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:34:20]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:34:45]| ~UncensoredDNS|~91.239.100.100^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:35:00]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 22:35:15]| ~puntCAT|~109.69.8.51^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 22:37:01]| ~Cloudflare|~1.1.1.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:38:47]| ~Neustar|~156.154.71.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:39:02]| ~CleanBrowsing|~185.228.169.9^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 22:39:17]| ~CenturyLink Level 3|~209.244.0.3^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 22:39:33]| ~Verisign|~64.6.65.6^ says you are| (OFFLINE -- failure 4, Offline for 0m)
[2018-12-19 22:39:58]| ~Quad|~149.112.112.112^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:40:13]| ~DNS Watch|~84.200.69.80^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 22:40:28]| ~Comodo Secure DNS|~8.20.247.20^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 22:40:43]| ~OpenDNS Home|~208.67.220.220^ says you are| (OFFLINE -- failure 4, Offline for 0m)
[2018-12-19 22:41:29]| ~Dyn|~216.146.35.35^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:41:54]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:42:09]| ~Yandex DNS|~77.88.8.1^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 22:44:18]| ~OpenDNS Home|~208.67.222.222^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:44:33]| ~Cloudflare|~1.0.0.1^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 22:44:48]| ~FreeDNS|~45.33.97.5^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 22:45:03]| ~Alternate DNS|~198.101.242.72^ says you are| (OFFLINE -- failure 4, Offline for 0m)
[2018-12-19 22:45:18]| ~Dyn|~216.146.35.35^ says you are| (OFFLINE -- failure 5, Offline for 0m)
[2018-12-19 22:47:04]| ~Verisign|~64.6.65.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:47:59]| ~OpenDNS Home|~208.67.222.222^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:49:05]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:52:24]| ~OpenNIC|~172.98.193.42^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:53:39]| ~CenturyLink Level 3|~209.244.0.4^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:55:07]| ~FreeDNS|~37.235.1.177^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:56:03]| ~Yandex DNS|~77.88.8.8^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:58:43]| ~Alternate DNS|~198.101.242.72^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 22:58:58]| ~Dyn|~216.146.35.35^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 22:59:13]| ~SafeDNS|~195.46.39.40^ says you are| (OFFLINE -- failure 3, Offline for 0m)
[2018-12-19 22:59:28]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 4, Offline for 0m)
[2018-12-19 22:59:43]| ~Yandex DNS|~77.88.8.8^ says you are| (OFFLINE -- failure 5, Offline for 0m)
[2018-12-19 22:59:58]| ~UncensoredDNS|~89.233.43.71^ says you are| (OFFLINE -- failure 6, Offline for 1m)
[2018-12-19 23:00:13]| ~Hurricane Electric|~74.82.42.42^ says you are| (OFFLINE -- failure 7, Offline for 1m)
[2018-12-19 23:01:54]| ~Comodo Secure DNS|~8.20.247.20^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 23:03:10]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 23:04:05]| ~Neustar|~156.154.70.1^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 23:04:42]| ~Verisign|~64.6.64.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 23:06:38]| ~OpenNIC|~198.206.14.241^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 23:07:46]| ~CleanBrowsing|~185.228.169.9^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 23:11:27]| ~Verisign|~64.6.64.6^ says you are| (OFFLINE -- failure 1, Offline for 0m)
[2018-12-19 23:11:42]| ~Google|~8.8.8.8^ says you are| (OFFLINE -- failure 2, Offline for 0m)
[2018-12-19 23:11:57]| ~Quad|~9.9.9.9^ says you are| (OFFLINE -- failure 3, Offline for 0m)
